code,name,credits,equivalency,transfer_credit
BUS107,COMPUTER APPLICATIONS FOR BUSINESS,3,"EC""4,84""",3
BUS107,COMPUTER APPLICATIONS FOR BUSINESS,3,"EC ""4,84,R45""",3
BUS115,MATHEMATICS OF FINANCE,3,Not Transferable,0
BUS201,BUSINESS LAW I,3,33011204,3
BUS201,BUSINESS LAW I,3,33011204,3
BUS202,BUSINESS LAW II,3,Not Transferable,0
BUS205,BUSINESS COMMUNICATIONS,3,01355303,3
BUS205,BUSINESS COMMUNICATIONS,3,01355303,3
BUS210,INTRODUCTION TO EVENT PLANNING,3,Not Transferable,0
BUS213,LAW FOR EVENT PLANNING MANAGEMENT,3,Not Transferable,0
BUS239,FIELD EXPERIENCE IN EVENT PLANNING MANAGEMENT,3,Not Transferable,0
BUS240,BUSINESS COMMUNICATION,3,Not Transferable,0
BUS250,SEMINAR IN EVENT PLANNING MANAGEMENT,3,Not Transferable,0
BUS271,BUSINESS LAW I (HONORS),3,Not Transferable,0
BUS272,BUSINESS LAW II (HONORS),3,Not Transferable,0
CHM010,BASIC CHEMISTRY FOR HEALTH SCIENCE STUDENTS,0,Not Transferable,0
CHM020,BASIC CHEMISTRY,0,Not Transferable,0
CHM107,"PRINCIPLES OF GENERAL, ORGANIC AND BIOCHEMISTRY",4,01160134,4
CHM111,CHEMISTRY I LECTURE,3,EC,3
CHM112,CHEMISTRY II LECTURE,3,Not Transferable,0
CHM113,CHEMISTRY I LABORATORY,1,EC,1
CHM114,CHEMISTRY II LABORATORY,1,Not Transferable,0
CHM115,CHEMISTRY,1,Not Transferable,0
CHM116,"GENERAL, ORGANIC AND BIOCHEMISTRY II LECTURE",3,EC,3
CHM117,CHEMISTRY I,4,01160134,4
CHM118,CHEMISTRY II,4,Not Transferable,0
CHM119,"GENERAL, ORGANIC AND BIOCHEMISTRY I",4,01160128,4
CHM120,"GENERAL, ORGANIC AND BIOCHEMISTRY II",4,EC,4
CHM121,GENERAL CHEMISTRY I LECTURE,3,01160161,3
CHM121,GENERAL CHEMISTRY I - LECTURE,3,01160161,3
CHM122,GENERAL CHEMISTRY II LECTURE,3,01160162,3
CHM122,GENERAL CHEMISTRY II - LECTURE,3,01160162,3
CHM123,GENERAL CHEMISTRY I,4,01160161,4
CHM123A,GENERAL CHEMISTRY IA,2,Not Transferable,0
CHM123B,GENERAL CHEMISTRY IB,2,Not Transferable,0
CHM124,GENERAL CHEMISTRY II,4,01160162,4
CHM125,GENERAL CHEMISTRY I LAB,1,01160171,1
CHM125,GENERAL CHEMISTRY I - LAB,1,01160171,1
CHM126,GENERAL CHEMISTRY II LAB,1,01160172,1
CHM126,GENERAL CHEMISTRY II - LAB,1,01160172,1
CHM201,PRINCIPLES OF ORGANIC CHEMISTRY,4,"01160NM ""R13""",4
CHM202,BIOCHEMISTRY,4,EC,4
CHM203,PRINCIPLES OF ORGANIC CHEMISTRY LECTURE,3,01160209,3
CHM204,BIOCHEMISTRY LECTURE,3,EC,3
CHM205,PRINCIPLES OF ORGANIC CHEMISTRY I LABORATORY,2,01160211,1
CHM215,MODERN METHODS OF ANAYLYSIS I LECTURE,3,EC,3
CHM216,MODERN METHODS OF ANAYLYSIS II LECTURE,3,EC,3
CHM217,MODERN METHODS OF ANAYLYSIS I LABORATORY,2,EC,2
CHM218,MODERN METHODS OF ANAYLYSIS II LABORATORY,2,EC,2
CHM219,MODERN METHODS OF ANAYLYSIS I,5,01160251,3
CHM220,METHODS OF CHROMATOGRAPHIC SEPARATION,4,01160348,5
CHM221,ORGANIC CHEMISTRY I LECTURE,3,01160307,3
CHM221,ORGANIC CHEMISTRY I LECTURE,3,"01160NM ""R13""",3
CHM221,ORGANIC CHEMISTRY I - LECTURE,3,"01160NM ""R13""",3
CHM222,ORGANIC CHEMISTRY II LECTURE,3,01160308,3
CHM222,ORGANIC CHEMISTRY II LECTURE,3,"01160NM ""R13""",3
CHM222,ORGANIC CHEMISTRY II - LECTURE,3,"01160NM ""R13""",3
CHM223,ORGANIC CHEMISTRY I,4,01160307,4
CHM223,ORGANIC CHEMISTRY I,4,"01160NM ""R13""",4
CHM224,ORGANIC CHEMISTRY II,4,01160308,4
CHM224,ORGANIC CHEMISTRY II,4,"01160NM ""R13""",4
CHM225,ORGANIC CHEMISTRY II LECTURE,3,01160308,3
CHM225,ORGANIC CHEMISTRY II LECTURE,3,"01160NM ""R13""",3
CHM226,CHEMICAL TECHNOLOGY COOPERATIVE EDUCATION,3,Not Transferable,0
CHM227,ORGANIC CHEMISTRY I LAB,1,"EC ""R13""",3
CHM227,ORGANIC CHEMISTRY I - LAB,1,01160NM,1
